anno,Limitazioni gravi,Limitazioni non gravi,Senza limitazioni,Non indicato,Totale,file,tavola,pagina,regione
2018,4.8,14.1,76.3,4.8,100,g1V30927R09OK201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Molise
2019,5.5,14.2,76,4.3,100,g1V30927R09OK201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Molise
2009,6.6,18.9,66.9,7.6,100,g1V30927R09OK201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Molise
2010,6.1,18.8,64.8,10.3,100,g1V30927R09OK201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Molise
2011,5.6,16.6,65.5,12.3,100,g1V30927R09OK201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Molise
2012,5.1,14.3,67.8,12.8,100,g1V30927R09OK201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Molise
2013,5,14.5,68.6,11.9,100,g1V30927R09OK201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Molise
2014,4.6,15.7,69.5,10.2,100,g1V30927R09OK201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Molise
2015,5,16.1,70.2,8.8,100,g1V30927R09OK201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Molise
2016,5.8,18.2,68.8,7.1,100,g1V30927R09OK201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Molise
2017,6.4,18.5,69.5,5.5,100,g1V30927R09OK201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Molise
2018,7,16.6,72.1,4.4,100,g1V30927R09OK201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Molise
2019,6.8,17.9,70,5.3,100,g1V30927R09OK201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Molise
2009,#,#,#,#,#,g1V30927R09OK201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Molise
2010,#,#,#,#,#,g1V30927R09OK201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Molise
2011,#,#,#,#,#,g1V30927R09OK201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Molise
2012,#,#,#,#,#,g1V30927R09OK201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Molise
2013,#,#,#,#,#,g1V30927R09OK201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Molise
2014,#,#,#,#,#,g1V30927R09OK201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Molise
2015,#,#,#,#,#,g1V30927R09OK201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Molise
2016,#,#,#,#,#,g1V30927R09OK201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Molise
2017,#,#,#,#,#,g1V30927R09OK201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Molise
2018,#,#,#,#,#,g1V30927R09OK201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Molise
2019,#,#,#,#,#,g1V30927R09OK201000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Molise
2009,3.9,12.3,76.1,7.7,100,g1V30927R09OK202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Campania
2010,3.9,11.9,74.6,9.6,100,g1V30927R09OK202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Campania
2011,4.1,12.2,72.3,11.4,100,g1V30927R09OK202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Campania
2012,4.2,12.1,73.4,10.3,100,g1V30927R09OK202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Campania
2013,3.9,12.9,73.9,9.4,100,g1V30927R09OK202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Campania
2014,3.6,13.4,75,8,100,g1V30927R09OK202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Campania
2015,4.1,12.7,76.7,6.5,100,g1V30927R09OK202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Campania
2016,3.9,12,78,6.1,100,g1V30927R09OK202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Campania
2017,4.2,12.5,78.5,4.8,100,g1V30927R09OK202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Campania
2018,4.5,13.4,77.1,5,100,g1V30927R09OK202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Campania
2019,3.9,13.4,77.1,5.5,100,g1V30927R09OK202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Campania
2009,4.2,14.8,73,8,100,g1V30927R09OK202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Campania
2010,4.3,14.9,71.4,9.4,100,g1V30927R09OK202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Campania
2011,4.7,15.1,70.1,10.1,100,g1V30927R09OK202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Campania
2012,5.2,15.2,69.6,10,100,g1V30927R09OK202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Campania
2013,4.7,16.1,69.4,9.8,100,g1V30927R09OK202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Campania
2014,4.8,16,70.2,8.9,100,g1V30927R09OK202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Campania
2015,5.1,16.8,70.4,7.7,100,g1V30927R09OK202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Campania
2016,4.8,17,71.9,6.3,100,g1V30927R09OK202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Campania
2017,5.3,16.3,72.9,5.6,100,g1V30927R09OK202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Campania
2018,5.3,15.7,73.2,5.7,100,g1V30927R09OK202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Campania
2019,4.9,15.2,74,6,100,g1V30927R09OK202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Campania
2009,#,#,#,#,#,g1V30927R09OK202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Campania
2010,#,#,#,#,#,g1V30927R09OK202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Campania
2011,#,#,#,#,#,g1V30927R09OK202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Campania
2012,#,#,#,#,#,g1V30927R09OK202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Campania
2013,#,#,#,#,#,g1V30927R09OK202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Campania
2014,#,#,#,#,#,g1V30927R09OK202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Campania
2015,#,#,#,#,#,g1V30927R09OK202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Campania
2016,#,#,#,#,#,g1V30927R09OK202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Campania
2017,#,#,#,#,#,g1V30927R09OK202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Campania
2018,#,#,#,#,#,g1V30927R09OK202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Campania
2019,#,#,#,#,#,g1V30927R09OK202000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Campania
2009,4.6,13.2,73.7,8.6,100,g1V30927R09OK203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Puglia
2010,4.6,13.2,73.6,8.6,100,g1V30927R09OK203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Puglia
2011,4.3,12.8,71.8,11.1,100,g1V30927R09OK203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Puglia
2012,4.7,11.7,74,9.6,100,g1V30927R09OK203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Puglia
2013,4.8,12.3,75.2,7.8,100,g1V30927R09OK203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Puglia
2014,4.5,13.5,72.9,9,100,g1V30927R09OK203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Puglia
2015,4.7,13.5,73,8.8,100,g1V30927R09OK203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Puglia
2016,4.7,12.9,75.4,7,100,g1V30927R09OK203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Puglia
2017,4.4,13,77.5,5,100,g1V30927R09OK203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Puglia
2018,4.6,13.1,77.9,4.4,100,g1V30927R09OK203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Puglia
2019,4.7,13.7,76.4,5.1,100,g1V30927R09OK203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Puglia
2009,5.7,15.5,70.3,8.5,100,g1V30927R09OK203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Puglia
2010,5.9,16.2,70.5,7.4,100,g1V30927R09OK203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Puglia
2011,5.6,16.2,68.1,10,100,g1V30927R09OK203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Puglia
2012,6,15.9,67.6,10.5,100,g1V30927R09OK203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Puglia
2013,6.3,15.9,69.1,8.8,100,g1V30927R09OK203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Puglia
2014,6.5,15.4,69,9.2,100,g1V30927R09OK203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Puglia
2015,6.8,15.6,68.3,9.4,100,g1V30927R09OK203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Puglia
2016,6.9,16.5,69.6,7.1,100,g1V30927R09OK203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Puglia
2017,6,17.7,71.4,4.9,100,g1V30927R09OK203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Puglia
2018,5.5,18.1,71.6,4.8,100,g1V30927R09OK203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Puglia
2019,6.5,17.8,70.1,5.6,100,g1V30927R09OK203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Puglia
2009,#,#,#,#,#,g1V30927R09OK203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Puglia
2010,#,#,#,#,#,g1V30927R09OK203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Puglia
2011,#,#,#,#,#,g1V30927R09OK203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Puglia
2012,#,#,#,#,#,g1V30927R09OK203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Puglia
2013,#,#,#,#,#,g1V30927R09OK203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Puglia
2014,#,#,#,#,#,g1V30927R09OK203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Puglia
2015,#,#,#,#,#,g1V30927R09OK203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Puglia
2016,#,#,#,#,#,g1V30927R09OK203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Puglia
2017,#,#,#,#,#,g1V30927R09OK203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Puglia
2018,#,#,#,#,#,g1V30927R09OK203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Puglia
2019,#,#,#,#,#,g1V30927R09OK203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Puglia
2009,4.6,13.5,72.8,9,100,g1V30927R09OK204000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Basilicata
2010,4.3,13,71,11.7,100,g1V30927R09OK204000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Basilicata
2011,4.1,11.8,71.5,12.6,100,g1V30927R09OK204000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Basilicata
2012,4.5,11.5,73.2,10.8,100,g1V30927R09OK204000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Basilicata
2013,5.5,14.2,72.4,7.8,100,g1V30927R09OK204000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Basilicata
2014,4.7,14.7,73,7.6,100,g1V30927R09OK204000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Basilicata
2015,3.6,13.9,73.2,9.3,100,g1V30927R09OK204000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Basilicata
2016,3.7,14.1,76.2,6,100,g1V30927R09OK204000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Basilicata
2017,4.5,15,77.1,3.3,100,g1V30927R09OK204000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Basilicata
2018,5.7,15.1,74.6,4.5,100,g1V30927R09OK204000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Basilicata
2019,5.2,16.5,73.9,4.4,100,g1V30927R09OK204000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Basilicata
2009,6.9,17.3,68.8,7,100,g1V30927R09OK204000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Basilicata
2010,6.8,17,64.7,11.5,100,g1V30927R09OK204000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Basilicata
2011,6.2,17,64.1,12.7,100,g1V30927R09OK204000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Basilicata
2012,6,16.5,67.7,9.7,100,g1V30927R09OK204000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Basilicata
2013,5.7,18,67.9,8.4,100,g1V30927R09OK204000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Basilicata
2014,5.4,18.5,66.9,9.2,100,g1V30927R09OK204000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Basilicata
2015,4.6,18.2,67.8,9.4,100,g1V30927R09OK204000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Basilicata
2016,4.9,17.6,71.8,5.7,100,g1V30927R09OK204000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Basilicata
2017,7,17.6,72,3.4,100,g1V30927R09OK204000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Basilicata
2018,6.8,18.3,70.3,4.5,100,g1V30927R09OK204000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Basilicata
2019,6.7,18.8,69.5,5,100,g1V30927R09OK204000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Basilicata
2009,#,#,#,#,#,g1V30927R09OK204000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Basilicata
2010,#,#,#,#,#,g1V30927R09OK204000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Basilicata
2011,#,#,#,#,#,g1V30927R09OK204000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Basilicata
2012,#,#,#,#,#,g1V30927R09OK204000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Basilicata
2013,#,#,#,#,#,g1V30927R09OK204000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Basilicata
2014,#,#,#,#,#,g1V30927R09OK204000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Basilicata
2015,#,#,#,#,#,g1V30927R09OK204000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Basilicata
2016,#,#,#,#,#,g1V30927R09OK204000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Basilicata
2017,#,#,#,#,#,g1V30927R09OK204000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Basilicata
2018,#,#,#,#,#,g1V30927R09OK204000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Basilicata
2019,#,#,#,#,#,g1V30927R09OK204000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Basilicata
2009,5.1,15.1,74.1,5.7,100,g1V30927R09OK205000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Calabria
2010,4.7,14.5,74.6,6.2,100,g1V30927R09OK205000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Calabria
2011,4.8,15.1,71.7,8.3,100,g1V30927R09OK205000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Calabria
2012,5.2,14.1,72.9,7.8,100,g1V30927R09OK205000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Calabria
2013,5.1,14,73.8,7.2,100,g1V30927R09OK205000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Calabria
2014,4.7,15,72.1,8.2,100,g1V30927R09OK205000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Calabria
2015,4.9,15.2,72.7,7.1,100,g1V30927R09OK205000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Calabria
2016,5.4,15.3,73.4,5.9,100,g1V30927R09OK205000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Calabria
2017,5.1,17.5,72,5.5,100,g1V30927R09OK205000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Calabria
2018,4.6,18.5,71.3,5.6,100,g1V30927R09OK205000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Calabria
2019,4.6,17.7,71.7,6,100,g1V30927R09OK205000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,maschi,Calabria
2009,6.1,19.1,68.4,6.3,100,g1V30927R09OK205000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Calabria
2010,6.3,17.7,68.8,7.2,100,g1V30927R09OK205000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Calabria
2011,6.5,18,67.7,7.8,100,g1V30927R09OK205000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Calabria
2012,6.5,17.4,69.4,6.7,100,g1V30927R09OK205000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Calabria
2013,6,17.1,69.5,7.4,100,g1V30927R09OK205000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Calabria
2014,6.1,17.9,67.7,8.3,100,g1V30927R09OK205000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Calabria
2015,6.8,18,68.7,6.5,100,g1V30927R09OK205000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Calabria
2016,5.9,18.6,70,5.4,100,g1V30927R09OK205000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Calabria
2017,6.4,18.9,69.5,5.2,100,g1V30927R09OK205000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Calabria
2018,6.9,18.1,69.3,5.7,100,g1V30927R09OK205000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Calabria
2019,6.4,19.4,68.5,5.7,100,g1V30927R09OK205000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,femmine,Calabria
2009,#,#,#,#,#,g1V30927R09OK205000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Calabria
2010,#,#,#,#,#,g1V30927R09OK205000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Calabria
2011,#,#,#,#,#,g1V30927R09OK205000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Calabria
2012,#,#,#,#,#,g1V30927R09OK205000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Calabria
2013,#,#,#,#,#,g1V30927R09OK205000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Calabria
2014,#,#,#,#,#,g1V30927R09OK205000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Calabria
2015,#,#,#,#,#,g1V30927R09OK205000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Calabria
2016,#,#,#,#,#,g1V30927R09OK205000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per sesso,non indicato,Calabria
