anno,Limitazioni gravi,Limitazioni non gravi,Senza limitazioni,Non indicato,Totale,file,tavola,pagina,regione
2019,9.9,33.7,52.4,4,100,g1V30927P09OK203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Puglia
2009,23.3,44.6,27.7,4.4,100,g1V30927P09OK203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Puglia
2010,24.4,43,28.9,3.6,100,g1V30927P09OK203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Puglia
2011,23.5,41.7,30.5,4.3,100,g1V30927P09OK203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Puglia
2012,25.2,39.5,29.4,5.9,100,g1V30927P09OK203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Puglia
2013,27.5,40,24.9,7.6,100,g1V30927P09OK203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Puglia
2014,28.4,38.7,24.2,8.7,100,g1V30927P09OK203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Puglia
2015,27.1,38.5,27.6,6.8,100,g1V30927P09OK203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Puglia
2016,25.2,40.5,30.2,4.2,100,g1V30927P09OK203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Puglia
2017,22.9,40.9,33.4,2.8,100,g1V30927P09OK203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Puglia
2018,22.2,40.7,34.8,2.4,100,g1V30927P09OK203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Puglia
2019,23.6,40.4,32.8,3.2,100,g1V30927P09OK203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Puglia
2009,#,#,#,#,#,g1V30927P09OK203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Puglia
2010,#,#,#,#,#,g1V30927P09OK203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Puglia
2011,#,#,#,#,#,g1V30927P09OK203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Puglia
2012,#,#,#,#,#,g1V30927P09OK203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Puglia
2013,#,#,#,#,#,g1V30927P09OK203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Puglia
2014,#,#,#,#,#,g1V30927P09OK203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Puglia
2015,#,#,#,#,#,g1V30927P09OK203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Puglia
2016,#,#,#,#,#,g1V30927P09OK203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Puglia
2017,#,#,#,#,#,g1V30927P09OK203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Puglia
2018,#,#,#,#,#,g1V30927P09OK203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Puglia
2019,#,#,#,#,#,g1V30927P09OK203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Puglia
2009,1.2,5.9,82.8,10.1,100,g1V30927P09OK204000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,0-44 anni,Basilicata
2010,1,5.7,79.9,13.5,100,g1V30927P09OK204000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,0-44 anni,Basilicata
2011,1.1,5,79.3,14.5,100,g1V30927P09OK204000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,0-44 anni,Basilicata
2012,1.7,3.9,82.5,12,100,g1V30927P09OK204000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,0-44 anni,Basilicata
2013,2,5.9,83.3,8.7,100,g1V30927P09OK204000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,0-44 anni,Basilicata
2014,2.2,6.7,81.5,9.6,100,g1V30927P09OK204000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,0-44 anni,Basilicata
2015,1.5,6.1,80.8,11.7,100,g1V30927P09OK204000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,0-44 anni,Basilicata
2016,1.4,5.4,85.8,7.4,100,g1V30927P09OK204000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,0-44 anni,Basilicata
2017,1.8,4.2,89.7,4.3,100,g1V30927P09OK204000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,0-44 anni,Basilicata
2018,1.5,4.5,88.5,5.5,100,g1V30927P09OK204000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,0-44 anni,Basilicata
2019,1.5,6,86.5,6,100,g1V30927P09OK204000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,0-44 anni,Basilicata
2009,5.6,19.9,66.8,7.7,100,g1V30927P09OK204000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Basilicata
2010,6.1,18.9,63.2,11.8,100,g1V30927P09OK204000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Basilicata
2011,4.7,16.9,66,12.4,100,g1V30927P09OK204000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Basilicata
2012,3.5,17.4,69.4,9.8,100,g1V30927P09OK204000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Basilicata
2013,3.8,17.8,70.5,7.9,100,g1V30927P09OK204000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Basilicata
2014,3.3,17.4,72.1,7.1,100,g1V30927P09OK204000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Basilicata
2015,2.8,16.6,72.6,8,100,g1V30927P09OK204000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Basilicata
2016,2.7,15.9,75.7,5.6,100,g1V30927P09OK204000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Basilicata
2017,4.3,18.4,74.3,3,100,g1V30927P09OK204000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Basilicata
2018,4.2,18.9,72.6,4.3,100,g1V30927P09OK204000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Basilicata
2019,3.6,19.5,72.8,4,100,g1V30927P09OK204000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Basilicata
2009,11.9,32.1,53.1,2.9,100,g1V30927P09OK204000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Basilicata
2010,8.5,29.8,54.8,6.8,100,g1V30927P09OK204000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Basilicata
2011,9.1,30.9,49.3,10.7,100,g1V30927P09OK204000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Basilicata
2012,10.5,32.4,48.3,8.7,100,g1V30927P09OK204000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Basilicata
2013,11.8,35.9,45.8,6.5,100,g1V30927P09OK204000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Basilicata
2014,8.3,32,52.7,7,100,g1V30927P09OK204000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Basilicata
2015,5.2,30.3,58.9,5.6,100,g1V30927P09OK204000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Basilicata
2016,5.5,31.8,60.4,2.3,100,g1V30927P09OK204000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Basilicata
2017,7.6,35.9,55.8,0.7,100,g1V30927P09OK204000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Basilicata
2018,12.2,37.4,49,1.4,100,g1V30927P09OK204000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Basilicata
2019,10.4,35.3,51.7,2.6,100,g1V30927P09OK204000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Basilicata
2009,24.8,39.7,33,2.5,100,g1V30927P09OK204000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Basilicata
2010,25,40.1,28.9,6,100,g1V30927P09OK204000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Basilicata
2011,22.6,40.3,31.2,5.9,100,g1V30927P09OK204000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Basilicata
2012,22.9,39.3,33.4,4.4,100,g1V30927P09OK204000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Basilicata
2013,21.7,43.1,28.4,6.8,100,g1V30927P09OK204000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Basilicata
2014,19.1,45.9,27.6,7.5,100,g1V30927P09OK204000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Basilicata
2015,18.2,46.4,29.5,5.8,100,g1V30927P09OK204000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Basilicata
2016,20.2,47.3,29.5,3,100,g1V30927P09OK204000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Basilicata
2017,25.6,45.2,26.6,2.7,100,g1V30927P09OK204000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Basilicata
2018,26.3,42.8,27,4,100,g1V30927P09OK204000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Basilicata
2019,25.3,43.4,28.2,3.1,100,g1V30927P09OK204000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Basilicata
2009,#,#,#,#,#,g1V30927P09OK204000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Basilicata
2010,#,#,#,#,#,g1V30927P09OK204000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Basilicata
2011,#,#,#,#,#,g1V30927P09OK204000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Basilicata
2012,#,#,#,#,#,g1V30927P09OK204000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Basilicata
2013,#,#,#,#,#,g1V30927P09OK204000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Basilicata
2014,#,#,#,#,#,g1V30927P09OK204000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Basilicata
2015,#,#,#,#,#,g1V30927P09OK204000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Basilicata
2016,#,#,#,#,#,g1V30927P09OK204000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Basilicata
2017,#,#,#,#,#,g1V30927P09OK204000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Basilicata
2018,#,#,#,#,#,g1V30927P09OK204000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Basilicata
2019,#,#,#,#,#,g1V30927P09OK204000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Basilicata
2009,1.5,5.8,85.7,7.1,100,g1V30927P09OK205000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,0-44 anni,Calabria
2010,1,5.5,86,7.4,100,g1V30927P09OK205000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,0-44 anni,Calabria
2011,1.6,6.4,82.8,9.3,100,g1V30927P09OK205000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,0-44 anni,Calabria
2012,1.8,5.6,84.1,8.6,100,g1V30927P09OK205000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,0-44 anni,Calabria
2013,1.1,5,86.2,7.7,100,g1V30927P09OK205000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,0-44 anni,Calabria
2014,1,5.3,84.9,8.8,100,g1V30927P09OK205000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,0-44 anni,Calabria
2015,1.6,5.4,84.5,8.4,100,g1V30927P09OK205000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,0-44 anni,Calabria
2016,1.7,5.2,85.3,7.8,100,g1V30927P09OK205000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,0-44 anni,Calabria
2017,1.4,5.5,86.1,7,100,g1V30927P09OK205000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,0-44 anni,Calabria
2018,1.3,5.8,86.1,6.8,100,g1V30927P09OK205000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,0-44 anni,Calabria
2019,1.1,7.2,85,6.7,100,g1V30927P09OK205000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,0-44 anni,Calabria
2009,5,23.8,66,5.2,100,g1V30927P09OK205000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Calabria
2010,4.6,20.9,67.5,7,100,g1V30927P09OK205000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Calabria
2011,4.2,19.1,68.8,7.9,100,g1V30927P09OK205000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Calabria
2012,4.6,19,69.7,6.7,100,g1V30927P09OK205000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Calabria
2013,4.8,19.5,68.9,6.8,100,g1V30927P09OK205000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Calabria
2014,4.5,19.8,67.8,7.9,100,g1V30927P09OK205000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Calabria
2015,4.2,20,69.9,5.9,100,g1V30927P09OK205000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Calabria
2016,4.1,20.1,72.1,3.7,100,g1V30927P09OK205000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Calabria
2017,4.7,21.7,69.3,4.3,100,g1V30927P09OK205000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Calabria
2018,4.4,22.3,68.1,5.2,100,g1V30927P09OK205000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Calabria
2019,5.5,21.7,67.4,5.4,100,g1V30927P09OK205000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Calabria
2009,15.4,39.4,41.7,3.5,100,g1V30927P09OK205000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Calabria
2010,14.4,38.9,41.1,5.6,100,g1V30927P09OK205000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Calabria
2011,10.4,43.9,39.8,5.8,100,g1V30927P09OK205000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Calabria
2012,9.6,39,47.5,3.9,100,g1V30927P09OK205000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Calabria
2013,10.6,32.7,48.4,8.2,100,g1V30927P09OK205000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Calabria
2014,11.9,34.6,45.2,8.3,100,g1V30927P09OK205000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Calabria
2015,10.4,36.3,49.6,3.7,100,g1V30927P09OK205000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Calabria
2016,10.8,36.9,49.3,3,100,g1V30927P09OK205000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Calabria
2017,11.4,38.6,47,3.1,100,g1V30927P09OK205000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Calabria
2018,9,39.4,47.2,4.5,100,g1V30927P09OK205000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Calabria
2019,8.7,38.4,47.6,5.3,100,g1V30927P09OK205000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Calabria
2009,23.8,46.9,24.9,4.5,100,g1V30927P09OK205000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Calabria
2010,26.5,44.2,26.6,2.6,100,g1V30927P09OK205000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Calabria
2011,28,42.5,25.8,3.7,100,g1V30927P09OK205000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Calabria
2012,27.7,41.8,25.7,4.7,100,g1V30927P09OK205000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Calabria
2013,26.6,45.7,22.5,5.3,100,g1V30927P09OK205000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Calabria
2014,24.7,49.4,20,6,100,g1V30927P09OK205000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Calabria
2015,27.4,46.2,22.5,3.9,100,g1V30927P09OK205000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Calabria
2016,24.3,48.6,24.5,2.6,100,g1V30927P09OK205000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Calabria
2017,24.9,51.3,21.5,2.3,100,g1V30927P09OK205000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Calabria
2018,28.5,46.6,21.8,3.1,100,g1V30927P09OK205000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Calabria
2019,23.7,43.7,29.2,3.4,100,g1V30927P09OK205000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Calabria
2009,#,#,#,#,#,g1V30927P09OK205000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Calabria
2010,#,#,#,#,#,g1V30927P09OK205000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Calabria
2011,#,#,#,#,#,g1V30927P09OK205000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Calabria
2012,#,#,#,#,#,g1V30927P09OK205000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Calabria
2013,#,#,#,#,#,g1V30927P09OK205000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Calabria
2014,#,#,#,#,#,g1V30927P09OK205000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Calabria
2015,#,#,#,#,#,g1V30927P09OK205000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Calabria
2016,#,#,#,#,#,g1V30927P09OK205000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Calabria
2017,#,#,#,#,#,g1V30927P09OK205000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Calabria
2018,#,#,#,#,#,g1V30927P09OK205000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Calabria
2019,#,#,#,#,#,g1V30927P09OK205000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Calabria
2009,1.7,5.2,81,12.1,100,g1V30927P09OL200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,0-44 anni,Sicilia
2010,1.8,4.6,79.3,14.3,100,g1V30927P09OL200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,0-44 anni,Sicilia
2011,1.4,4,80.5,14.2,100,g1V30927P09OL200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,0-44 anni,Sicilia
2012,1.3,4.1,82.8,11.7,100,g1V30927P09OL200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,0-44 anni,Sicilia
2013,1.5,3.9,83.8,10.7,100,g1V30927P09OL200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,0-44 anni,Sicilia
2014,1.5,3.2,84.4,10.9,100,g1V30927P09OL200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,0-44 anni,Sicilia
2015,1.5,3.4,84.4,10.7,100,g1V30927P09OL200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,0-44 anni,Sicilia
2016,1.6,4.2,82,12.3,100,g1V30927P09OL200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,0-44 anni,Sicilia
2017,1.4,4.7,84,10,100,g1V30927P09OL200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,0-44 anni,Sicilia
2018,1.1,4.1,86.9,7.9,100,g1V30927P09OL200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,0-44 anni,Sicilia
2019,1.4,4.9,84.7,8.9,100,g1V30927P09OL200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,0-44 anni,Sicilia
2009,4.7,20.1,66.4,8.8,100,g1V30927P09OL200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Sicilia
