anno,Limitazioni gravi,Limitazioni non gravi,Senza limitazioni,Non indicato,Totale,file,tavola,pagina,regione
2019,14,46,205,12,277,g1V20926V09OK204000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,maschi,Basilicata
2009,21,52,207,21,300,g1V20926V09OK204000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,femmine,Basilicata
2010,20,51,194,34,300,g1V20926V09OK204000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,femmine,Basilicata
2011,18,51,191,38,298,g1V20926V09OK204000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,femmine,Basilicata
2012,18,49,200,29,295,g1V20926V09OK204000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,femmine,Basilicata
2013,17,53,201,25,296,g1V20926V09OK204000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,femmine,Basilicata
2014,16,55,198,27,296,g1V20926V09OK204000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,femmine,Basilicata
2015,14,54,200,28,295,g1V20926V09OK204000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,femmine,Basilicata
2016,14,51,210,17,292,g1V20926V09OK204000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,femmine,Basilicata
2017,20,51,209,10,290,g1V20926V09OK204000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,femmine,Basilicata
2018,20,53,203,13,288,g1V20926V09OK204000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,femmine,Basilicata
2019,19,54,199,14,286,g1V20926V09OK204000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,femmine,Basilicata
2009,0,0,0,0,0,g1V20926V09OK204000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,non indicato,Basilicata
2010,0,0,0,0,0,g1V20926V09OK204000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,non indicato,Basilicata
2011,0,0,0,0,0,g1V20926V09OK204000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,non indicato,Basilicata
2012,0,0,0,0,0,g1V20926V09OK204000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,non indicato,Basilicata
2013,0,0,0,0,0,g1V20926V09OK204000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,non indicato,Basilicata
2014,0,0,0,0,0,g1V20926V09OK204000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,non indicato,Basilicata
2015,0,0,0,0,0,g1V20926V09OK204000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,non indicato,Basilicata
2016,0,0,0,0,0,g1V20926V09OK204000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,non indicato,Basilicata
2017,0,0,0,0,0,g1V20926V09OK204000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,non indicato,Basilicata
2018,0,0,0,0,0,g1V20926V09OK204000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,non indicato,Basilicata
2019,0,0,0,0,0,g1V20926V09OK204000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,non indicato,Basilicata
2009,50,147,721,55,974,g1V20926V09OK205000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,maschi,Calabria
2010,46,141,726,60,974,g1V20926V09OK205000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,maschi,Calabria
2011,47,146,693,80,966,g1V20926V09OK205000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,maschi,Calabria
2012,50,135,698,75,958,g1V20926V09OK205000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,maschi,Calabria
2013,49,135,713,69,965,g1V20926V09OK205000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,maschi,Calabria
2014,45,146,701,80,973,g1V20926V09OK205000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,maschi,Calabria
2015,48,147,704,69,967,g1V20926V09OK205000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,maschi,Calabria
2016,52,147,706,57,961,g1V20926V09OK205000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,maschi,Calabria
2017,49,168,691,53,960,g1V20926V09OK205000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,maschi,Calabria
2018,44,177,683,54,958,g1V20926V09OK205000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,maschi,Calabria
2019,44,169,685,57,955,g1V20926V09OK205000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,maschi,Calabria
2009,62,196,701,65,1025,g1V20926V09OK205000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,femmine,Calabria
2010,64,181,706,74,1025,g1V20926V09OK205000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,femmine,Calabria
2011,67,183,688,80,1017,g1V20926V09OK205000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,femmine,Calabria
2012,65,175,699,68,1008,g1V20926V09OK205000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,femmine,Calabria
2013,61,174,705,75,1015,g1V20926V09OK205000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,femmine,Calabria
2014,63,183,691,84,1022,g1V20926V09OK205000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,femmine,Calabria
2015,69,183,697,66,1015,g1V20926V09OK205000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,femmine,Calabria
2016,60,188,705,54,1006,g1V20926V09OK205000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,femmine,Calabria
2017,64,189,696,52,1002,g1V20926V09OK205000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,femmine,Calabria
2018,68,180,691,57,997,g1V20926V09OK205000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,femmine,Calabria
2019,64,192,679,56,991,g1V20926V09OK205000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,femmine,Calabria
2009,0,0,0,0,0,g1V20926V09OK205000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,non indicato,Calabria
2010,0,0,0,0,0,g1V20926V09OK205000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,non indicato,Calabria
2011,0,0,0,0,0,g1V20926V09OK205000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,non indicato,Calabria
2012,0,0,0,0,0,g1V20926V09OK205000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,non indicato,Calabria
2013,0,0,0,0,0,g1V20926V09OK205000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,non indicato,Calabria
2014,0,0,0,0,0,g1V20926V09OK205000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,non indicato,Calabria
2015,0,0,0,0,0,g1V20926V09OK205000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,non indicato,Calabria
2016,0,0,0,0,0,g1V20926V09OK205000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,non indicato,Calabria
2017,0,0,0,0,0,g1V20926V09OK205000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,non indicato,Calabria
2018,0,0,0,0,0,g1V20926V09OK205000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,non indicato,Calabria
2019,0,0,0,0,0,g1V20926V09OK205000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,non indicato,Calabria
2009,123,339,1706,254,2422,g1V20926V09OL200000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,maschi,Sicilia
2010,134,301,1704,286,2425,g1V20926V09OL200000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,maschi,Sicilia
2011,128,287,1724,294,2434,g1V20926V09OL200000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,maschi,Sicilia
2012,121,296,1781,246,2444,g1V20926V09OL200000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,maschi,Sicilia
2013,116,283,1820,218,2437,g1V20926V09OL200000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,maschi,Sicilia
2014,116,265,1826,220,2427,g1V20926V09OL200000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,maschi,Sicilia
2015,120,302,1798,226,2446,g1V20926V09OL200000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,maschi,Sicilia
2016,117,333,1765,248,2462,g1V20926V09OL200000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,maschi,Sicilia
2017,129,343,1790,193,2456,g1V20926V09OL200000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,maschi,Sicilia
2018,124,336,1813,172,2445,g1V20926V09OL200000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,maschi,Sicilia
2019,121,343,1764,203,2432,g1V20926V09OL200000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,maschi,Sicilia
2009,176,420,1729,265,2589,g1V20926V09OL200000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,femmine,Sicilia
2010,161,405,1709,318,2593,g1V20926V09OL200000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,femmine,Sicilia
2011,132,420,1719,327,2598,g1V20926V09OL200000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,femmine,Sicilia
2012,133,428,1773,269,2603,g1V20926V09OL200000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,femmine,Sicilia
2013,149,403,1801,244,2597,g1V20926V09OL200000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,femmine,Sicilia
2014,148,406,1790,245,2588,g1V20926V09OL200000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,femmine,Sicilia
2015,151,431,1783,234,2598,g1V20926V09OL200000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,femmine,Sicilia
2016,157,450,1740,258,2605,g1V20926V09OL200000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,femmine,Sicilia
2017,172,469,1753,199,2593,g1V20926V09OL200000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,femmine,Sicilia
2018,180,460,1774,166,2580,g1V20926V09OL200000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,femmine,Sicilia
2019,180,462,1735,188,2565,g1V20926V09OL200000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,femmine,Sicilia
2009,0,0,0,0,0,g1V20926V09OL200000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,non indicato,Sicilia
2010,0,0,0,0,0,g1V20926V09OL200000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,non indicato,Sicilia
2011,0,0,0,0,0,g1V20926V09OL200000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,non indicato,Sicilia
2012,0,0,0,0,0,g1V20926V09OL200000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,non indicato,Sicilia
2013,0,0,0,0,0,g1V20926V09OL200000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,non indicato,Sicilia
2014,0,0,0,0,0,g1V20926V09OL200000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,non indicato,Sicilia
2015,0,0,0,0,0,g1V20926V09OL200000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,non indicato,Sicilia
2016,0,0,0,0,0,g1V20926V09OL200000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,non indicato,Sicilia
2017,0,0,0,0,0,g1V20926V09OL200000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,non indicato,Sicilia
2018,0,0,0,0,0,g1V20926V09OL200000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,non indicato,Sicilia
2019,0,0,0,0,0,g1V20926V09OL200000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,non indicato,Sicilia
2009,49,128,558,80,815,g1V20926V09OL201000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,maschi,Sardegna
2010,61,107,553,95,816,g1V20926V09OL201000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,maschi,Sardegna
2011,53,112,574,73,812,g1V20926V09OL201000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,maschi,Sardegna
2012,45,125,579,59,808,g1V20926V09OL201000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,maschi,Sardegna
2013,52,120,570,70,812,g1V20926V09OL201000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,maschi,Sardegna
2014,57,117,571,71,816,g1V20926V09OL201000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,maschi,Sardegna
2015,54,116,577,66,814,g1V20926V09OL201000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,maschi,Sardegna
2016,53,120,574,65,812,g1V20926V09OL201000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,maschi,Sardegna
2017,49,138,553,70,810,g1V20926V09OL201000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,maschi,Sardegna
2018,45,142,563,59,808,g1V20926V09OL201000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,maschi,Sardegna
2019,53,130,563,59,806,g1V20926V09OL201000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,maschi,Sardegna
2009,64,166,542,73,845,g1V20926V09OL201000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,femmine,Sardegna
2010,74,141,538,95,847,g1V20926V09OL201000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,femmine,Sardegna
2011,68,145,548,84,845,g1V20926V09OL201000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,femmine,Sardegna
2012,61,154,540,86,842,g1V20926V09OL201000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,femmine,Sardegna
2013,67,163,523,93,845,g1V20926V09OL201000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,femmine,Sardegna
2014,75,168,522,84,848,g1V20926V09OL201000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,femmine,Sardegna
2015,73,161,536,76,846,g1V20926V09OL201000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,femmine,Sardegna
2016,71,157,553,62,843,g1V20926V09OL201000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,femmine,Sardegna
2017,71,163,546,59,840,g1V20926V09OL201000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,femmine,Sardegna
2018,68,174,540,54,836,g1V20926V09OL201000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,femmine,Sardegna
2019,76,170,531,55,832,g1V20926V09OL201000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,femmine,Sardegna
2009,0,0,0,0,0,g1V20926V09OL201000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,non indicato,Sardegna
2010,0,0,0,0,0,g1V20926V09OL201000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,non indicato,Sardegna
2011,0,0,0,0,0,g1V20926V09OL201000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,non indicato,Sardegna
2012,0,0,0,0,0,g1V20926V09OL201000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,non indicato,Sardegna
2013,0,0,0,0,0,g1V20926V09OL201000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,non indicato,Sardegna
2014,0,0,0,0,0,g1V20926V09OL201000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,non indicato,Sardegna
2015,0,0,0,0,0,g1V20926V09OL201000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,non indicato,Sardegna
2016,0,0,0,0,0,g1V20926V09OL201000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,non indicato,Sardegna
2017,0,0,0,0,0,g1V20926V09OL201000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,non indicato,Sardegna
2018,0,0,0,0,0,g1V20926V09OL201000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,non indicato,Sardegna
2019,0,0,0,0,0,g1V20926V09OL201000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,non indicato,Sardegna
2009,71,298,1616,142,2127,g1V30926V09OH200000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,maschi,Piemonte
2010,77,266,1627,168,2138,g1V30926V09OH200000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,maschi,Piemonte
2011,82,267,1609,172,2130,g1V30926V09OH200000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,maschi,Piemonte
2012,69,286,1603,163,2121,g1V30926V09OH200000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,maschi,Piemonte
2013,76,295,1614,154,2139,g1V30926V09OH200000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,maschi,Piemonte
2014,91,290,1640,133,2154,g1V30926V09OH200000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,maschi,Piemonte
2015,85,305,1639,112,2141,g1V30926V09OH200000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,maschi,Piemonte
2016,89,320,1605,111,2125,g1V30926V09OH200000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,maschi,Piemonte
2017,103,322,1594,101,2119,g1V30926V09OH200000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,maschi,Piemonte
2018,89,326,1619,82,2115,g1V30926V09OH200000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,maschi,Piemonte
2019,87,319,1609,93,2108,g1V30926V09OH200000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,maschi,Piemonte
2009,118,374,1613,142,2248,g1V30926V09OH200000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,femmine,Piemonte
2010,106,371,1595,187,2260,g1V30926V09OH200000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,femmine,Piemonte
2011,96,365,1601,200,2261,g1V30926V09OH200000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,femmine,Piemonte
2012,110,346,1617,188,2261,g1V30926V09OH200000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,femmine,Piemonte
2013,121,360,1612,179,2272,g1V30926V09OH200000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,femmine,Piemonte
2014,119,378,1649,136,2281,g1V30926V09OH200000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,femmine,Piemonte
2015,105,405,1658,104,2271,g1V30926V09OH200000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,femmine,Piemonte
2016,110,405,1620,122,2257,g1V30926V09OH200000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,femmine,Piemonte
2017,134,393,1612,108,2246,g1V30926V09OH200000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,femmine,Piemonte
2018,139,434,1585,78,2236,g1V30926V09OH200000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,femmine,Piemonte
2019,122,437,1582,84,2225,g1V30926V09OH200000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,femmine,Piemonte
2009,0,0,0,0,0,g1V30926V09OH200000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,non indicato,Piemonte
2010,0,0,0,0,0,g1V30926V09OH200000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,non indicato,Piemonte
2011,0,0,0,0,0,g1V30926V09OH200000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,non indicato,Piemonte
2012,0,0,0,0,0,g1V30926V09OH200000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,non indicato,Piemonte
2013,0,0,0,0,0,g1V30926V09OH200000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,non indicato,Piemonte
2014,0,0,0,0,0,g1V30926V09OH200000000_st,Tavola: a.1 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori assoluti in migliaia) per sesso,non indicato,Piemonte
